start	end	text
2093000	2095000	frameworks already do and it's
2095000	2097000	something like something like VEET
2097000	2099000	which is like a half framework
2099000	2101000	it's like a batteries included tool for
2101000	2103000	framework authors is how I kind of think
2103000	2105000	about it like you can go nuts
2105000	2107000	trying to build your own world inside of
2107000	2109000	VEET but the default is just like
2109000	2111000	sort of showing React on a workbench
2111000	2113000	without any opinions of where you put it
2113000	2115000	which for like
2115000	2117000	Ruby on Rails and stuff like that you're embedding a
2117000	2119000	React component in something that's fine and
2119000	2121000	I think the docs come out really well of like
2121000	2123000	if you have a stack right now here's
2123000	2125000	how you can put it in
2125000	2127000	as simply as possible wire up Babel
2127000	2129000	here you go but yeah
2129000	2131000	it lists out any other frameworks that
2131000	2133000	put those opinions on top so you
2133000	2135000	can deploy it somewhere which is
2135000	2137000	what 99% of people are going to do
2137000	2139000	even for like a hello world
2139000	2141000	yeah and
2141000	2143000	then like for your second question
2143000	2145000	about you know it should be like
2145000	2147000	should there be like a next only thing or
2147000	2149000	should there be many frameworks
2149000	2151000	or should you like do it yourself
2151000	2153000	I think it's still
2153000	2155000	an open question of what people will actually
2155000	2157000	want to do like I'm not sure
2157000	2159000	I think like personally I'd like
2159000	2161000	to see many solutions
2161000	2163000	I think there's like a
2163000	2165000	natural question of like how
2165000	2167000	I think there's like a
2167000	2169000	tension there with differentiation
2169000	2171000	because
2171000	2173000	if you're a framework like if you look
2173000	2175000	at next app router API
2175000	2177000	you'll notice like a lot of
2177000	2179000	next APIs are kind of gone
2179000	2181000	so it kind of
2181000	2183000	feels more vanilla in a weird
2183000	2185000	way because it feels like
2185000	2187000	well there's no like gets that you know
2187000	2189000	there is
2189000	2191000	something for like static generation because it can
2191000	2193000	it can be handled directly but
2193000	2195000	there's no like gets
2195000	2197000	server side props it's just async
2197000	2199000	await right there's
2199000	2201000	you know like there's no like special APIs
2201000	2203000	for a bunch of stuff that used
2203000	2205000	to have special APIs
2205000	2207000	you know exports which is
2207000	2209000	like the big thing yeah
2209000	2211000	there are I think there are some
2211000	2213000	but you know for metadata and a few
2213000	2215000	other things that react doesn't handle
2215000	2217000	by itself but for
2217000	2219000	a bunch of things there isn't and
2219000	2221000	you can also compare it to remix I think
2221000	2223000	in like you don't render
2223000	2225000	an outlet you just accept children
2225000	2227000	which is like accepting children is
2227000	2229000	the most react
2229000	2231000	API possible it's like the most
2231000	2233000	vanilla thing and so
2233000	2235000	there's this question of like if
2235000	2237000	frameworks can and that was
2237000	2239000	the goal really with server components
2239000	2241000	is to get rid of
2241000	2243000	these framework concepts and kind of
2243000	2245000	fold them into react in a way that feels
2245000	2247000	vanilla and so
2247000	2249000	there's a question of like okay if other
2249000	2251000	frameworks
2251000	2253000	jump on the same train and try
2253000	2255000	to do a similar thing there
2255000	2257000	is a natural push to kind of
2257000	2259000	become more similar to
2259000	2261000	next app router maybe there's
2261000	2263000	ways to differentiate there like I don't
2263000	2265000	know but I think there
2265000	2267000	is like tension between
2267000	2269000	okay but how do you choose between frameworks then
2269000	2271000	if they're kind of
2271000	2273000	looking the same because we've
2273000	2275000	taken the primitives and like put
2275000	2277000	them into react
2277000	2279000	so I think that's something
2279000	2281000	that remains to be seen
2281000	2283000	but if
2283000	2285000	you compare it to like do it yourself
2285000	2287000	setup I think that's just kind of
2287000	2289000	exceedingly hard today and
2289000	2291000	it's mostly because server components
2291000	2293000	is a very futuristic
2293000	2295000	architecture I think maybe we
2295000	2297000	undersold like it
2297000	2299000	like for the bundling side
2299000	2301000	it relies on features that just don't
2301000	2303000	exist in bundlers today like
2303000	2305000	it has a whole you know like it
2305000	2307000	relies on a next generation bundler
2307000	2309000	and like a next generation router
2309000	2311000	and these things are being
2311000	2313000	built right now right like
2313000	2315000	we have some like we have
2315000	2317000	a backpack plugin that's like not very good
2317000	2319000	so some frameworks kind of
2319000	2321000	I wrestled it for a while I'm reading
2321000	2323000	commit messages from Sebastian like everything
2323000	2325000	is experimental like it's
2325000	2327000	very very experimental right now
2327000	2329000	if you want to DIY I actually got it working in ES
2329000	2331000	build because I reverse engineered what
2331000	2333000	the bundler is adding and I like
2333000	2335000	monkey patched it in which
2335000	2337000	like it's a way but I
2337000	2339000	agree like what it's doing is fundamentally
2339000	2341000	like it looks at each module
2341000	2343000	it figures out what it is and then
2343000	2345000	adds a lot of information and metadata so
2345000	2347000	we can like trace it back putting the client
2347000	2349000	components where they're supposed to go
2349000	2351000	and to set that all up yourself it's not as
2351000	2353000	simple as just like webpack
2353000	2355000	target JSX files react
2355000	2357000	plugin like there's
2357000	2359000	more to it yeah
2359000	2361000	I wouldn't say that the like I'd say
2361000	2363000	the bundler I think like
2363000	2365000	one thing I
2365000	2367000	I feel a bit
2367000	2369000	I think sometimes people
